date,exportedTo,weightKg
2022-05-25,Netherlands,39.4
2022-05-25,Netherlands,44.6
2022-05-25,Netherlands,42.1
2022-05-25,Netherlands,39.7
2022-05-25,Netherlands,45.5
2022-05-25,Netherlands,40.5
2022-05-25,Netherlands,38.9
2022-05-25,Netherlands,38.1
2022-05-25,Netherlands,37.9
2022-05-25,Netherlands,48.1
2022-05-25,Netherlands,30.0
2022-05-25,Netherlands,35.7
2022-05-25,Netherlands,86.3
2022-05-25,Netherlands,35.0
2022-05-25,Netherlands,41.1
2022-05-25,Netherlands,38.5
2022-05-25,Netherlands,35.7
2022-05-25,Netherlands,46.6
2022-05-25,Netherlands,37.0
2022-05-25,Netherlands,40.2
2022-05-25,Netherlands,39.7
2022-05-25,Netherlands,39.0
2022-05-25,Netherlands,37.0
2022-05-25,Netherlands,35.1
2022-05-25,Netherlands,44.3
2022-05-25,Netherlands,33.3
2022-05-25,Netherlands,42.6
2022-05-24,Hong Kong,32.7
2022-05-24,Hong Kong,29.3
2022-05-24,Hong Kong,35.7
2022-05-24,Hong Kong,33.8
2022-05-24,Hong Kong,32.8
2022-05-20,Germany,38.2
2022-05-17,USA,42.1
2022-05-17,USA,44.0
2022-05-17,USA,44.3
2022-05-17,USA,44.8
2022-05-17,USA,43.4
2022-05-17,USA,42.4
2022-05-17,USA,74.3
2022-05-17,USA,42.2
2022-05-17,USA,37.3
2022-05-17,USA,44.6
2022-05-17,USA,45.5
2022-05-17,USA,73.3
2022-05-17,USA,39.1
2022-05-17,USA,37.5
2022-05-17,USA,40.4
2022-05-17,USA,35.9
2022-05-17,USA,38.1
2022-05-17,USA,39.7
2022-05-17,Taiwan,42.4
2022-05-14,Hong Kong,34.0
2022-05-14,Hong Kong,32.6
